chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\compass\PinNeedleTest.java, PinNeedleTest.java, 75, 47, 0.62666667, 4, 0.15666666626930237
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\compass\PlumNeedleTest.java, PlumNeedleTest.java, 75, 47, 0.62666667, 4, 0.15666666626930237
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\compass\PointerNeedleTest.java, PointerNeedleTest.java, 75, 47, 0.62666667, 4, 0.15666666626930237
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\compass\ShipNeedleTest.java, ShipNeedleTest.java, 75, 47, 0.62666667, 4, 0.15666666626930237
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\compass\WindNeedleTest.java, WindNeedleTest.java, 75, 47, 0.62666667, 4, 0.15666666626930237
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\CrosshairTest.java, CrosshairTest.java, 164, 53, 0.32317072, 8, 0.04039634019136429
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\DefaultDrawingSupplierTest.java, DefaultDrawingSupplierTest.java, 169, 58, 0.34319526, 24, 0.014299802482128143
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\AbstractDialLayerTest.java, AbstractDialLayerTest.java, 91, 52, 0.5714286, 4, 0.1428571492433548
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\ArcDialFrameTest.java, ArcDialFrameTest.java, 138, 59, 0.42753622, 5, 0.08550724387168884
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialBackgroundTest.java, DialBackgroundTest.java, 134, 59, 0.4402985, 5, 0.08805970102548599
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialCapTest.java, DialCapTest.java, 144, 60, 0.41666666, 5, 0.0833333283662796
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialPlotTest.java, DialPlotTest.java, 248, 76, 0.30645162, 11, 0.027859238907694817
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialPointerTest.java, DialPointerTest.java, 148, 63, 0.4256757, 8, 0.05320946127176285
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialTextAnnotationTest.java, DialTextAnnotationTest.java, 133, 60, 0.45112783, 5, 0.09022556245326996
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialValueIndicatorTest.java, DialValueIndicatorTest.java, 176, 67, 0.3806818, 5, 0.07613636553287506
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\MyDialLayerChangeListener.java, MyDialLayerChangeListener.java, 58, 50, 0.86206895, 2, 0.43103447556495667
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java, StandardDialFrameTest.java, 123, 56, 0.45528457, 5, 0.09105691313743591
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java, StandardDialRangeTest.java, 115, 55, 0.47826087, 5, 0.09565217792987823
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialScaleTest.java, StandardDialScaleTest.java, 231, 76, 0.32900432, 7, 0.047000616788864136
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java, FastScatterPlotTest.java, 200, 61, 0.305, 11, 0.027727274224162102
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java, FlowPlotTest.java, 242, 62, 0.25619835, 16, 0.016012396663427353
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\IntervalMarkerTest.java, IntervalMarkerTest.java, 131, 58, 0.4427481, 7, 0.06324972957372665
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\MarkerTest.java, MarkerTest.java, 366, 122, 0.33333334, 32, 0.010416666977107525
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\MeterIntervalTest.java, MeterIntervalTest.java, 90, 47, 0.5222222, 4, 0.13055555522441864
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\MeterPlotTest.java, MeterPlotTest.java, 217, 73, 0.33640552, 5, 0.06728110462427139
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\MyPlotChangeListener.java, MyPlotChangeListener.java, 79, 60, 0.75949365, 4, 0.18987341225147247
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java, MultiplePiePlotTest.java, 173, 63, 0.36416185, 7, 0.05202312022447586
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\pie\PieLabelRecordTest.java, PieLabelRecordTest.java, 105, 47, 0.44761905, 4, 0.11190476268529892
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\pie\PiePlotTest.java, PiePlotTest.java, 597, 130, 0.21775544, 32, 0.006804857403039932
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java, PlotOrientationTest.java, 67, 46, 0.6865672, 3, 0.22885572910308838
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java, PlotRenderingInfoTest.java, 104, 48, 0.46153846, 4, 0.11538461595773697
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\PlotTest.java, PlotTest.java, 150, 60, 0.4, 10, 0.03999999910593033
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\PolarPlotTest.java, PolarPlotTest.java, 315, 55, 0.17460318, 9, 0.019400352612137794
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\RingPlotTest.java, RingPlotTest.java, 140, 53, 0.37857142, 4, 0.09464285522699356
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\SpiderWebPlotTest.java, SpiderWebPlotTest.java, 295, 82, 0.2779661, 10, 0.027796611189842224
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java, ThermometerPlotTest.java, 171, 60, 0.3508772, 5, 0.07017543911933899
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\ValueMarkerTest.java, ValueMarkerTest.java, 201, 61, 0.3034826, 10, 0.030348259955644608
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\XYPlotTest.java, XYPlotTest.java, 1252, 261, 0.20846646, 74, 0.0028171143494546413
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java, AbstractRendererTest.java, 690, 140, 0.20289855, 22, 0.009222661145031452
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\AreaRendererEndTypeTest.java, AreaRendererEndTypeTest.java, 65, 44, 0.6769231, 3, 0.22564102709293365
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java, AbstractCategoryItemRendererTest.java, 295, 86, 0.29152542, 19, 0.015343443490564823
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java, AreaRendererTest.java, 138, 58, 0.42028984, 7, 0.0600414052605629
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\BarRendererTest.java, BarRendererTest.java, 264, 81, 0.3068182, 10, 0.03068181872367859
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java, BoxAndWhiskerRendererTest.java, 494, 107, 0.2165992, 48, 0.00451248325407505
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java, CategoryStepRendererTest.java, 119, 57, 0.4789916, 6, 0.07983193546533585
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java, DefaultCategoryItemRendererTest.java, 97, 53, 0.5463917, 6, 0.09106528759002686
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java, GanttRendererTest.java, 120, 53, 0.44166666, 6, 0.07361111044883728
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java, GradientBarPainterTest.java, 97, 51, 0.52577317, 5, 0.10515463352203369
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java, GroupedStackedBarRendererTest.java, 158, 62, 0.39240506, 10, 0.039240505546331406
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java, IntervalBarRendererTest.java, 154, 65, 0.42207792, 16, 0.026379870250821114
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java, LayeredBarRendererTest.java, 136, 61, 0.44852942, 10, 0.04485294222831726
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java, LevelRendererTest.java, 181, 74, 0.4088398, 12, 0.034069981426000595
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java, LineAndShapeRendererTest.java, 250, 73, 0.292, 21, 0.013904761523008347
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java, MinMaxCategoryRendererTest.java, 142, 60, 0.4225352, 10, 0.0422535203397274
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java, ScatterRendererTest.java, 183, 68, 0.3715847, 16, 0.02322404459118843
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java, StackedAreaRendererTest.java, 124, 57, 0.45967743, 7, 0.06566820293664932
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java, StackedBarRendererTest.java, 125, 57, 0.456, 7, 0.06514285504817963
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java, StandardBarPainterTest.java, 87, 51, 0.5862069, 5, 0.11724138259887695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java, StatisticalBarRendererTest.java, 258, 89, 0.34496123, 27, 0.012776341289281845
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java, StatisticalLineAndShapeRendererTest.java, 176, 68, 0.38636363, 12, 0.03219696879386902
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\category\WaterfallBarRendererTest.java, WaterfallBarRendererTest.java, 172, 100, 0.5813953, 8, 0.07267441600561142
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java, DefaultPolarItemRendererTest.java, 94, 50, 0.5319149, 5, 0.10638298094272614
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java, GrayPaintScaleTest.java, 119, 55, 0.46218488, 6, 0.07703081518411636
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java, LookupPaintScaleTest.java, 166, 58, 0.3493976, 7, 0.04991394281387329
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\OutlierTest.java, OutlierTest.java, 98, 54, 0.5510204, 5, 0.11020407825708389
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\RendererChangeDetector.java, RendererChangeDetector.java, 83, 64, 0.7710843, 6, 0.12851405143737793
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\RendererUtilsTest.java, RendererUtilsTest.java, 341, 108, 0.31671554, 50, 0.0063343108631670475
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java, AbstractXYItemRendererTest.java, 159, 64, 0.4025157, 12, 0.033542975783348083
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java, CandlestickRendererTest.java, 195, 70, 0.35897437, 12, 0.029914529994130135
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java, ClusteredXYBarRendererTest.java, 153, 63, 0.4117647, 23, 0.017902813851833344
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java, DeviationRendererTest.java, 100, 54, 0.54, 7, 0.0771428570151329
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java, DeviationStepRendererTest.java, 100, 54, 0.54, 7, 0.0771428570151329
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java, GradientXYBarPainterTest.java, 97, 51, 0.52577317, 5, 0.10515463352203369
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java, HighLowRendererTest.java, 157, 63, 0.40127388, 11, 0.036479443311691284
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java, RendererXYPackageUtils.java, 81, 50, 0.61728394, 2, 0.3086419701576233
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java, StackedXYAreaRenderer2Test.java, 158, 62, 0.39240506, 11, 0.03567318618297577
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRendererTest.java, StackedXYAreaRendererTest.java, 201, 65, 0.3233831, 15, 0.02155887335538864
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java, StackedXYBarRendererTest.java, 154, 61, 0.3961039, 9, 0.044011544436216354
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java, StandardXYBarPainterTest.java, 87, 51, 0.5862069, 5, 0.11724138259887695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StandardXYItemRendererTest.java, StandardXYItemRendererTest.java, 224, 64, 0.2857143, 9, 0.0317460335791111
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java, VectorRendererTest.java, 102, 55, 0.5392157, 7, 0.07703081518411636
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java, WindItemRendererTest.java, 94, 53, 0.5638298, 7, 0.08054710924625397
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java, XYAreaRenderer2Test.java, 179, 64, 0.3575419, 12, 0.02979515679180622
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java, XYAreaRendererTest.java, 216, 63, 0.29166666, 12, 0.02430555410683155
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java, XYBarRendererTest.java, 321, 90, 0.28037384, 20, 0.014018692076206207
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java, XYBlockRendererTest.java, 186, 72, 0.38709676, 11, 0.03519061580300331
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java, XYBoxAndWhiskerRendererTest.java, 150, 58, 0.38666666, 10, 0.03866666555404663
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java, XYBubbleRendererTest.java, 147, 57, 0.3877551, 28, 0.013848396018147469
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java, XYDifferenceRendererTest.java, 180, 65, 0.3611111, 9, 0.040123455226421356
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java, XYDotRendererTest.java, 153, 58, 0.37908497, 8, 0.047385621815919876
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java, XYErrorRendererTest.java, 167, 70, 0.41916168, 11, 0.03810560703277588
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java, XYLineAndShapeRendererTest.java, 262, 66, 0.2519084, 11, 0.022900762036442757
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java, XYShapeRendererTest.java, 159, 56, 0.35220125, 9, 0.039133474230766296
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java, XYSplineRendererTest.java, 119, 53, 0.44537815, 7, 0.06362544745206833
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java, XYStepAreaRendererTest.java, 157, 60, 0.3821656, 11, 0.0347423292696476
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java, XYStepRendererTest.java, 174, 64, 0.3678161, 15, 0.024521073326468468
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java, YIntervalRendererTest.java, 212, 60, 0.28301886, 10, 0.028301885351538658
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\ScatterPlotTest.java, ScatterPlotTest.java, 153, 69, 0.4509804, 9, 0.050108931958675385
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\StackedAreaChartTest.java, StackedAreaChartTest.java, 161, 71, 0.4409938, 12, 0.03674948215484619
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\StackedBarChartTest.java, StackedBarChartTest.java, 163, 71, 0.43558282, 12, 0.03629856929183006
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\StandardChartThemeTest.java, StandardChartThemeTest.java, 236, 76, 0.3220339, 14, 0.023002421483397484
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\swing\ChartPanelTest.java, ChartPanelTest.java, 330, 114, 0.34545454, 20, 0.01727272756397724
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java, CrosshairOverlayTest.java, 87, 47, 0.54022986, 4, 0.1350574642419815
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\TestUtils.java, TestUtils.java, 171, 69, 0.40350878, 12, 0.033625733107328415
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\text\format\HMSNumberFormatTest.java, HMSNumberFormatTest.java, 53, 38, 0.7169811, 2, 0.35849055647850037
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\text\format\LogFormatTest.java, LogFormatTest.java, 103, 50, 0.4854369, 5, 0.09708737581968307
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java, RelativeDateFormatTest.java, 191, 64, 0.33507854, 9, 0.037230949848890305
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java, TimeSeriesChartTest.java, 153, 69, 0.4509804, 9, 0.050108931958675385
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\title\CompositeTitleTest.java, CompositeTitleTest.java, 140, 57, 0.40714285, 8, 0.05089285597205162
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java, DateTitleTest.java, 105, 50, 0.47619048, 5, 0.095238097012043
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\title\ImageTitleTest.java, ImageTitleTest.java, 119, 113, 0.94957983, 7, 0.1356542557477951
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\title\ShortTextTitleTest.java, ShortTextTitleTest.java, 90, 50, 0.5555556, 5, 0.111111119389534
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\title\TextTitleTest.java, TextTitleTest.java, 137, 56, 0.40875912, 5, 0.08175182342529297
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\title\TitleTest.java, TitleTest.java, 84, 45, 0.53571427, 3, 0.178571417927742
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java, CustomCategoryURLGeneratorTest.java, 143, 59, 0.4125874, 6, 0.0687645673751831
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java, CustomPieURLGeneratorTest.java, 103, 55, 0.5339806, 5, 0.10679612308740616
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java, CustomXYURLGeneratorTest.java, 143, 59, 0.4125874, 6, 0.0687645673751831
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\StandardCategoryURLGeneratorTest.java, StandardCategoryURLGeneratorTest.java, 106, 51, 0.4811321, 5, 0.09622641652822495
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java, StandardPieURLGeneratorTest.java, 110, 51, 0.46363637, 5, 0.09272727370262146
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\StandardXYURLGeneratorTest.java, StandardXYURLGeneratorTest.java, 64, 45, 0.703125, 3, 0.234375
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\urls\TimeSeriesURLGeneratorTest.java, TimeSeriesURLGeneratorTest.java, 116, 51, 0.43965518, 7, 0.06280788034200668
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\WaterfallChartTest.java, WaterfallChartTest.java, 125, 60, 0.48, 8, 0.05999999865889549
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\XYAreaChartTest.java, XYAreaChartTest.java, 152, 69, 0.45394737, 9, 0.05043859779834747
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\XYBarChartTest.java, XYBarChartTest.java, 156, 69, 0.44230768, 9, 0.04914529621601105
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\XYLineChartTest.java, XYLineChartTest.java, 153, 69, 0.4509804, 9, 0.050108931958675385
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\XYStepAreaChartTest.java, XYStepAreaChartTest.java, 152, 69, 0.45394737, 9, 0.05043859779834747
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\XYStepChartTest.java, XYStepChartTest.java, 164, 76, 0.46341464, 9, 0.05149051547050476
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java, CategoryToPieDatasetTest.java, 196, 78, 0.39795917, 21, 0.018950436264276505
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java, DefaultCategoryDatasetTest.java, 335, 89, 0.26567164, 39, 0.006812093313783407
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java, DefaultIntervalCategoryDatasetTest.java, 418, 114, 0.27272728, 93, 0.0029325513169169426
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java, SlidingCategoryDatasetTest.java, 240, 68, 0.28333333, 14, 0.02023809589445591
